
[3/30/22 09:43AM]  [ Solak ] Player picked up item: Avalon Coins, id: 995, amount: 3698737, owner: Solak
[5/25/22 05:51PM]  [ Avalon ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalon	
[5/25/22 06:06PM]  [ Avalonll ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonll	
[5/25/22 06:09PM]  [ Avalonlll ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonlll	
[5/25/22 06:12PM]  [ Avalonz ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonz	
[5/25/22 06:13PM]  [ Testing ] Player picked up item: Spade, id: 952, amount: 1, owner: Testing	
[5/25/22 06:14PM]  [ Weplay ] Player picked up item: Spade, id: 952, amount: 1, owner: Weplay	
[5/25/22 06:19PM]  [ Loll ] Player picked up item: Spade, id: 952, amount: 1, owner: Loll	
[5/25/22 06:32PM]  [ Avalonlllll ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonlllll	
[5/25/22 06:54PM]  [ Avalon ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalon	
[5/25/22 07:00PM]  [ Newacc ] Player picked up item: Spade, id: 952, amount: 1, owner: Newacc	
[5/25/22 08:52PM]  [ Newly ] Player picked up item: Spade, id: 952, amount: 1, owner: Newly	
[5/25/22 08:52PM]  [ Newlyc ] Player picked up item: Spade, id: 952, amount: 1, owner: Newlyc	
[5/25/22 09:04PM]  [ Newlyl ] Player picked up item: Spade, id: 952, amount: 1, owner: Newlyl	
[5/25/22 09:05PM]  [ Newlyl ] Player picked up item: Spade, id: 952, amount: 1, owner: Newlyl	
[5/25/22 10:26PM]  [ Avalon ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalon	
[5/25/22 10:45PM]  [ Avalon ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalon	
[5/25/22 10:46PM]  [ Avalon ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalon	
[5/25/22 10:56PM]  [ Avalonc ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonc	
[5/25/22 11:09PM]  [ Avaloncc ] Player picked up item: Spade, id: 952, amount: 1, owner: Avaloncc	
[5/25/22 11:20PM]  [ Avalonaaaa ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonaaaa	
[5/25/22 11:24PM]  [ Avalonnew ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonnew	
[5/25/22 11:29PM]  [ Avalonol ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonol	
[5/25/22 11:32PM]  [ Avalonol ] Player picked up item: Dragon bones, id: 537, amount: 4, owner: Avalonol	
[5/25/22 11:42PM]  [ Avalonl ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalonl	
[5/25/22 11:44PM]  [ Boo ] Player picked up item: Spade, id: 952, amount: 1, owner: Boo	
[5/25/22 11:44PM]  [ Tylickett ] Player picked up item: Spade, id: 952, amount: 1, owner: Tylickett	
[5/25/22 11:57PM]  [ Bookk ] Player picked up item: Spade, id: 952, amount: 1, owner: Bookk	
[5/26/22 01:25AM]  [ Dreams ] Player picked up item: Spade, id: 952, amount: 1, owner: Dreams	
[5/26/22 10:41PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 5, owner: Avalon	
[5/26/22 10:41PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 9, owner: Avalon	
[5/26/22 11:39PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Avalon	
[5/26/22 11:41PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Avalon	
[5/27/22 01:07AM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 500, owner: Avalon	
[5/27/22 01:07AM]  [ Avalon ] Player picked up item: Pet fragment, id: 19000, amount: 1, owner: Avalon	
[5/27/22 01:07AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 1000, owner: Avalon	
[5/27/22 01:07AM]  [ Avalon ] Player picked up item: PvM box, id: 7956, amount: 15, owner: Avalon	
[5/27/22 01:08AM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 500, owner: Avalon	
[5/27/22 01:08AM]  [ Avalon ] Player picked up item: Pet fragment, id: 19000, amount: 1, owner: Avalon	
[5/27/22 01:08AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 1000, owner: Avalon	
[5/29/22 05:42PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 1, owner: Avalon	
[5/29/22 05:44PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 100, owner: Avalon	
[5/29/22 10:21PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 45, owner: Avalon	
[5/29/22 10:22PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 45, owner: Avalon	
[5/29/22 10:22PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 350, owner: Avalon	
[5/29/22 10:23PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 45, owner: Avalon	
[5/29/22 10:23PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 180, owner: Avalon	
[5/29/22 10:23PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 90, owner: Avalon	
[5/29/22 10:23PM]  [ Avalon ] Player picked up item: Fury shark, id: 17817, amount: 3, owner: Avalon	
[5/29/22 10:23PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 45, owner: Avalon	
[5/30/22 02:03PM]  [ Avalon ] Player picked up item: Upgrade Token pack (100k), id: 15288, amount: 1, owner: Avalon	
[5/30/22 02:03PM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 1, owner: Avalon	
[5/30/22 02:03PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[5/30/22 02:03PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 4, owner: Avalon	
[5/30/22 02:03PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[5/30/22 02:03PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 11063, owner: Avalon	
[5/30/22 02:05PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 21856, owner: Avalon	
[5/30/22 02:05PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 8, owner: Avalon	
[5/30/22 02:05PM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 3, owner: Avalon	
[5/30/22 02:05PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[5/30/22 02:05PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[5/30/22 02:15PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 6, owner: Avalon	
[5/30/22 02:15PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 6, owner: Avalon	
[5/30/22 02:15PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[5/30/22 02:15PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 21103, owner: Avalon	
[5/30/22 02:26PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 10887, owner: Avalon	
[5/30/22 02:26PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 4, owner: Avalon	
[5/30/22 02:26PM]  [ Avalon ] Player picked up item: Emerald Casket, id: 15003, amount: 1, owner: Avalon	
[5/30/22 02:26PM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 1, owner: Avalon	
[5/30/22 02:26PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[5/30/22 02:26PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[5/30/22 02:31PM]  [ Test ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 1, owner: Test	
[5/30/22 02:31PM]  [ Test ] Player picked up item: Global Boss token, id: 23229, amount: 2, owner: Test	
[5/30/22 02:31PM]  [ Test ] Player picked up item: Grand mystery box, id: 19114, amount: 2, owner: Test	
[5/30/22 02:32PM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 2, owner: Test	
[5/30/22 02:32PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Test	
[5/30/22 02:32PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Test	
[5/30/22 02:32PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 22354, owner: Test	
[5/30/22 02:32PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 8, owner: Test	
[5/30/22 02:32PM]  [ Test ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 2, owner: Avalon	
[5/30/22 02:32PM]  [ Test ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[5/30/22 02:32PM]  [ Test ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[5/30/22 02:32PM]  [ Test ] Player picked up item: Grand mystery box, id: 19114, amount: 4, owner: Avalon	
[5/30/22 02:32PM]  [ Test ] Player picked up item: Upgrade Token, id: 12855, amount: 11427, owner: Avalon	
[5/31/22 11:15PM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 3, owner: Avalon	
[5/31/22 11:15PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 6, owner: Avalon	
[5/31/22 11:15PM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Avalon	
[5/31/22 11:15PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 30, owner: Avalon	
[5/31/22 11:15PM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 75, owner: Avalon	
[5/31/22 11:15PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 5, owner: Avalon	
[5/31/22 11:16PM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 3, owner: Avalon	
[5/31/22 11:16PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 6, owner: Avalon	
[5/31/22 11:16PM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 3, owner: Avalon	
[5/31/22 11:16PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 30, owner: Avalon	
[5/31/22 11:16PM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 75, owner: Avalon	
[5/31/22 11:16PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 6, owner: Avalon	
[5/31/22 11:22PM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 2, owner: Avalon	
[5/31/22 11:22PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 3, owner: Avalon	
[5/31/22 11:22PM]  [ Avalon ] Player picked up item: 100% DR Scroll (30 Min), id: 15358, amount: 1, owner: Avalon	
[5/31/22 11:22PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[5/31/22 11:23PM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 2, owner: Avalon	
[5/31/22 11:32PM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[5/31/22 11:32PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[5/31/22 11:32PM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[5/31/22 11:32PM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[5/31/22 11:32PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[5/31/22 11:32PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 6, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 8, owner: Avalon	
[6/1/22 12:45AM]  [ Avalon ] Player picked up item: OP Mystery box, id: 20488, amount: 2, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: 2X Damage Scroll (30 Min), id: 15359, amount: 2, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/1/22 12:59AM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 8, owner: Avalon	
[6/1/22 01:02AM]  [ Avalon ] Player picked up item: vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/1/22 01:02AM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 4, owner: Avalon	
[6/1/22 01:02AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/1/22 01:02AM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/1/22 01:02AM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/1/22 01:02AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/1/22 02:12AM]  [ Avalon ] Player picked up item: Upgrade Token pack (100k), id: 15288, amount: 1, owner: Avalon	
[6/1/22 02:12AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[6/1/22 02:12AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[6/1/22 02:12AM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 4, owner: Avalon	
[6/1/22 02:12AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 11120, owner: Avalon	
[6/1/22 02:15AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 11024, owner: Avalon	
[6/1/22 02:15AM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 2, owner: Avalon	
[6/1/22 02:15AM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 4, owner: Avalon	
[6/1/22 02:15AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[6/1/22 02:15AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[6/2/22 12:32PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 500000000, owner: Avalon	
[6/2/22 01:28PM]  [ Avalon ] Player picked up item: Super mystery box, id: 19116, amount: 4, owner: Avalon	
[6/2/22 01:28PM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 1, owner: Avalon	
[6/4/22 01:35AM]  [ Avalon ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalon	
[6/6/22 10:51PM]  [ Avalon ] Player picked up item: Arts staff, id: 22092, amount: 1, owner: Avalon	
[6/8/22 09:29PM]  [ Avalontest ] Player picked up item: Spade, id: 952, amount: 1, owner: Avalontest	
[6/13/22 05:40PM]  [ Avalon ] Player picked up item: $1 Scroll, id: 10946, amount: 1, owner: Avalon	
[6/15/22 02:41PM]  [ Avalon ] Player picked up item: None, id: 23276, amount: 1, owner: Avalon	
[6/15/22 04:37PM]  [ Avalon ] Player picked up item: Starter Card pack, id: 23276, amount: 1, owner: Avalon
[6/15/22 04:38PM]  [ Avalon ] Player picked up item: Starter Card pack, id: 23276, amount: 1, owner: Avalon
[6/15/22 04:38PM]  [ Avalon ] Player picked up item: Starter Card pack, id: 23276, amount: 1, owner: Avalon
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: Crystal key, id: 989, amount: 2, owner: Avalon	
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: AFK ticket, id: 5020, amount: 20000, owner: Avalon	
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: Upgrade Token pack (5k), id: 15290, amount: 2, owner: Avalon	
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: Lazycat bones, id: 2023, amount: 9, owner: Avalon	
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: Super mystery box, id: 19116, amount: 2, owner: Avalon	
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 3, owner: Avalon	
[6/15/22 08:57PM]  [ Avalon ] Player picked up item: Summoning charm box, id: 20481, amount: 2, owner: Avalon	
[6/16/22 03:01PM]  [ Avalon ] Player picked up item: Upgrade Token pack (25k), id: 15289, amount: 2, owner: Avalon	
[6/16/22 03:01PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 30, owner: Avalon	
[6/16/22 03:01PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 11386, owner: Avalon	
[6/16/22 03:01PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[6/16/22 03:01PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 6, owner: Avalon	
[6/16/22 04:14PM]  [ Avalon ] Player picked up item: Vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/16/22 04:14PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/16/22 04:14PM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/16/22 04:14PM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/16/22 04:14PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/16/22 04:14PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 6, owner: Avalon	
[6/16/22 04:44PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 4, owner: Avalon	
[6/17/22 01:56AM]  [ Avalon ] Player picked up item: Zenyte Shield, id: 22117, amount: 1, owner: Avalon	
[6/17/22 02:50AM]  [ Avalon ] Player picked up item: Vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/17/22 02:50AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/17/22 02:50AM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/17/22 02:50AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/17/22 02:50AM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/17/22 02:50AM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 6, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: Vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: $1 Scroll, id: 10946, amount: 2, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/18/22 03:56AM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 8, owner: Avalon	
[6/18/22 01:13PM]  [ Avalon ] Player picked up item: Super mystery box, id: 19116, amount: 6, owner: Avalon	
[6/18/22 01:13PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 2, owner: Avalon	
[6/18/22 05:40PM]  [ Avalon ] Player picked up item: Dragon bones, id: 536, amount: 1, owner: Avalon	
[6/18/22 05:54PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 2, owner: Avalon	
[6/18/22 05:54PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 1, owner: Avalon	
[6/18/22 08:43PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 1, owner: Avalon	
[6/19/22 02:13AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 6, owner: Avalon	
[6/19/22 02:18AM]  [ Avalon ] Player picked up item: OP Mystery box, id: 20488, amount: 2, owner: Avalon	
[6/19/22 02:18AM]  [ Avalon ] Player picked up item: Vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/19/22 02:18AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/19/22 02:18AM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/19/22 02:24AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 12, owner: Avalon	
[6/19/22 07:52AM]  [ Avalon ] Player picked up item: Golden precision bracelet, id: 17263, amount: 1, owner: Avalon	
[6/20/22 11:13PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Vote Mystery Box, id: 15501, amount: 4, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Upgrade Token pack (5k), id: 15290, amount: 2, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 8, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 40, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Vote scroll, id: 23020, amount: 4, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Special bones, id: 2026, amount: 100, owner: Avalon	
[6/21/22 09:56PM]  [ Avalon ] Player picked up item: Progressive reward box, id: 10025, amount: 4, owner: Avalon	
[6/21/22 10:15PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 1000, owner: Avalon	
[6/21/22 10:15PM]  [ Avalon ] Player picked up item: Third-age melee set, id: 11858, amount: 1, owner: Avalon	
[6/23/22 04:50PM]  [ Avalon ] Player picked up item: Rock, id: 19660, amount: 1, owner: Avalon	
[6/23/22 11:41PM]  [ Avalon ] Player picked up item: Owner's cape, id: 7995, amount: 1, owner: Avalon	
[6/24/22 11:00PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 20573, owner: Avalon	
[6/24/22 11:00PM]  [ Avalon ] Player picked up item: Upgrade Token pack (100k), id: 15288, amount: 1, owner: Avalon	
[6/24/22 11:00PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 6, owner: Avalon	
[6/24/22 11:00PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 6, owner: Avalon	
[6/24/22 11:00PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[6/24/22 11:01PM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 6, owner: Avalon	
[6/24/22 11:01PM]  [ Avalon ] Player picked up item: Upgrade Token pack (100k), id: 15288, amount: 1, owner: Avalon	
[6/24/22 11:01PM]  [ Avalon ] Player picked up item: Grand mystery box, id: 19114, amount: 6, owner: Avalon	
[6/24/22 11:01PM]  [ Avalon ] Player picked up item: Antique lamp, id: 11137, amount: 20, owner: Avalon	
[6/24/22 11:01PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 21047, owner: Avalon	
[6/26/22 12:06AM]  [ Avalon ] Player picked up item: Gold charm, id: 12158, amount: 8, owner: Avalon	
[6/26/22 12:06AM]  [ Avalon ] Player picked up item: Big bones, id: 532, amount: 1, owner: Avalon	
[6/29/22 01:30PM]  [ Avalon ] Player picked up item: Santa hat, id: 1050, amount: 1, owner: Avalon	
[6/30/22 06:21PM]  [ Avalon ] Player picked up item: PvM box, id: 7956, amount: 1, owner: Avalon	
[6/30/22 06:21PM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 75, owner: Avalon	
[7/1/22 11:09AM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 5000, owner: Avalon	
[7/1/22 11:09AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[7/1/22 11:09AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 20000, owner: Avalon	
[7/1/22 11:52AM]  [ Avalon ] Player picked up item: PVM ticket, id: 5022, amount: 5000, owner: Avalon	
[7/1/22 11:52AM]  [ Avalon ] Player picked up item: Global Boss token, id: 23229, amount: 4, owner: Avalon	
[7/1/22 11:52AM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 20000, owner: Avalon	
[7/4/22 04:42AM]  [ Avalon ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Avalon	
[7/4/22 11:55AM]  [ Avalon ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Avalon	
[7/4/22 05:55PM]  [ Avalon ] Player picked up item: Dagannoth bones, id: 6729, amount: 1, owner: Avalon	
[7/4/22 05:55PM]  [ Avalon ] Player picked up item: Dagannoth hide, id: 6155, amount: 1, owner: Avalon	
[7/4/22 05:55PM]  [ Avalon ] Player picked up item: Dagannoth bones, id: 6729, amount: 1, owner: Avalon	
[7/4/22 06:53PM]  [ Avalon ] Player picked up item: Hammer, id: 2347, amount: 1, owner: Avalon	
[7/4/22 06:53PM]  [ Avalon ] Player picked up item: Iron nails, id: 4820, amount: 5, owner: Avalon	
[7/4/22 07:09PM]  [ Avalon ] Player picked up item: Holy symbol, id: 4682, amount: 1, owner: Avalon	
[7/4/22 07:14PM]  [ Avalon ] Player picked up item: Grimy buckthorn, id: 17510, amount: 1, owner: Avalon	
[7/4/22 07:14PM]  [ Avalon ] Player picked up item: Dagannoth hide, id: 6155, amount: 1, owner: Avalon	
[7/4/22 07:14PM]  [ Avalon ] Player picked up item: Dagannoth bones, id: 6729, amount: 1, owner: Avalon	
[7/5/22 12:47PM]  [ Avalon ] Player picked up item: Elite dragon bones, id: 18830, amount: 1, owner: Avalon	
[7/8/22 09:23AM]  [ Avalon ] Player picked up item: Frost platelegs, id: 13916, amount: 1, owner: Avalon	
[7/8/22 09:29PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 50, owner: Avalon	
[7/8/22 09:29PM]  [ Avalon ] Player picked up item: Upgrade Token, id: 12855, amount: 50, owner: Avalon	
[7/8/22 11:22PM]  [ Avalon ] Player picked up item: Dragon bones, id: 536, amount: 2, owner: Avalon	
[7/9/22 09:41AM]  [ Avalon ] Player picked up item: None, id: 23377, amount: 1, owner: Avalon	
